silo_ID;destination_cod;destination_mun;destination_state;destination_biome;destination_lat;destination_long;destination_cnpj;destination_company;destination_dt;company_group;asset_risk
652;BR-4313706;PALMEIRA DAS MISSOES;RS;PAMPA;-27.929;-53.321;87500000000000.0;BIANCHINI SA INDUSTRIA COMERCIO E AGRICULTURA;b1.1;other;Negligible
653;BR-4305306;CHAPADA;RS;PAMPA;-28.081;-53.085;648000000000.0;RIZZARDI E WEBER LTDA;b1.4;other;Negligible
654;BR-4304705;CARAZINHO;RS;PAMPA;-28.27822249;-52.86405548;88400000000000.0;MACALI SA AGROINDL E COMERCIAL;b1.4;other;Negligible
655;BR-4210506;MARAVILHA;SC;ATLANTIC FOREST;-26.772;-53.202;5430000000000.0;PLANTIMAR COMERCIO E REPRESENTACOES LTDA;b1.4;other;Negligible
656;BR-4204400;CORONEL FREITAS;SC;ATLANTIC FOREST;-26.898;-52.708;83300000000000.0;COOPERATIVA AGROINDUSTRIAL ALFA;b1.4;other;Negligible
657;BR-4306304;DAVID CANABARRO;RS;ATLANTIC FOREST;-28.41645561;-51.8122511;7580000000000.0;CRISTIANO BATISTELLO;b1.4;other;Negligible
658;BR-4313300;NOVA PRATA;RS;ATLANTIC FOREST;-28.76091236;-51.60843826;91100000000000.0;COOPERATIVA AGRICOLA MISTA IBIRAIARAS LTDA  COOPIBI  EM LIQUIDACAO;b1.4;other;Negligible
659;BR-4300661;ANDRE DA ROCHA;RS;ATLANTIC FOREST;-28.59534012;-51.50546625;2670000000000.0;AGROPECUARIA PEPA LTDA;b1.4;other;Negligible
660;BR-4311304;LAGOA VERMELHA;RS;ATLANTIC FOREST;-28.2274109;-51.50166478;5320000000000.0;CEREAIS GV LTDA;b1.4;other;Negligible
661;BR-4312617;MUITOS CAPOES;RS;ATLANTIC FOREST;-28.174;-51.231;2990000000000.0;BOCCHI INDUSTRIA COMERCIO TRANSPORTE BENEFICIAMENTO DE CEREAIS LTDA;b1.1, b1.4;other;Negligible
662;BR-4203600;CAMPOS NOVOS;SC;ATLANTIC FOREST;-27.392;-51.196;85100000000000.0;COMERCIAL AGRICOLA JURUNA LTDA;b1.4;other;Negligible
663;BR-4209300;LAGES;SC;ATLANTIC FOREST;-27.811;-50.326;81800000000000.0;IRMAOS LETTI E CIA LTDA;b1.4;other;Negligible
664;BR-4204806;CURITIBANOS;SC;ATLANTIC FOREST;-27.313;-50.578;11800000000000.0;CULTIVAR DISTRIBUIDORA DE INSUMOS AGRICOLAS LTDA;b1.4;other;Negligible
665;BR-4214409;RIO DAS ANTAS;SC;ATLANTIC FOREST;-26.941;-51.109;9400000000000.0;COOPERPASSOCOOP AGROP PASSO DA FELICIDADE;b1.4;other;Negligible
666;BR-4315354;QUINZE DE NOVEMBRO;RS;ATLANTIC FOREST;-28.75703945;-53.11664924;97700000000000.0;COOPERATIVA TRITICOLA TAPERENSE LTDA;b1.4;other;Negligible
667;BR-4305603;COLORADO;RS;ATLANTIC FOREST;-28.47275046;-52.99130828;91500000000000.0;COTRIJAL COOPERATIVA AGROPECUARIA E INDUSTRIAL;b1.4;other;Negligible
668;BR-4307500;ESPUMOSO;RS;ATLANTIC FOREST;-28.946;-52.808;89700000000000.0;COTRIELCOOP TRIT ESPUMOSO LTDA;b1.4;other;Negligible
669;BR-4205555;FREI ROGERIO;SC;ATLANTIC FOREST;-27.168;-50.798;9400000000000.0;COOPERPASSO  COOP AGROP PASSO DA FELICIDADE;b1.4;other;Negligible
670;BR-4216701;SAO JOSE DO CEDRO;SC;ATLANTIC FOREST;-26.486;-53.673;95800000000000.0;CLAUDIO ARCIDIO WARTHA  ME;b1.4;other;Negligible
671;BR-4208609;JABORA;SC;ATLANTIC FOREST;-27.2;-51.732;84600000000000.0;MASCARELLO E CIA LTDA;b1.4;other;Negligible
672;BR-4311007;JAGUARAO;RS;PAMPA;-32.543;-53.369;27300000000000.0;GWC AGRICOLA LTDA;b1.4;other;At-risk
673;BR-4306601;DOM PEDRITO;RS;PAMPA;-31.24;-54.685;9190000000000.0;COMIN AGRONEGOCIOS LTDA;b1.4;other;At-risk
674;BR-4301602;BAGE;RS;PAMPA;-31.307;-54.087;89900000000000.0;CEOLIN  CIA LTDA;b1.4;other;At-risk
675;BR-4301602;BAGE;RS;PAMPA;-31.173;-54.043;87700000000000.0;CORADINI ALIMENTOS LTDA;b1.4;other;At-risk
676;BR-4301305;ARROIO GRANDE;RS;PAMPA;-32.207;-53.025;7290000000000.0;PURO GRAO IND COM DE ARROZ E SOJA LTDA;b1.1, b1.4;other;At-risk
677;BR-4301305;ARROIO GRANDE;RS;PAMPA;-32.372;-52.888;14500000000000.0;V J A ARMAZENAGEM DE CEREAIS LTDA;b1.4;other;At-risk
678;BR-4304507;CANGUCU;RS;PAMPA;-31.32;-52.638;16900000000000.0;VHL INSUMOS E CEREAIS LTDA;b1.4;other;At-risk
679;BR-4314407;PELOTAS;RS;PAMPA;-31.736;-52.389;7290000000000.0;PURO GRAO IND COM DE ARROZ E SOJA LTDA;b1.1, b1.4;other;At-risk
680;BR-4314407;PELOTAS;RS;PAMPA;-31.693;-52.354;91600000000000.0;ARROZEIRA FLORESTA LTDA;b1.4;other;At-risk
681;BR-4314407;PELOTAS;RS;PAMPA;-31.649;-52.352;9010000000000.0;J F DOS SANTOS;b1.4;other;At-risk
682;BR-4314407;PELOTAS;RS;PAMPA;-31.702;-52.34;97400000000000.0;ARROZEIRA PELOTAS INDUSTRIA E COMERCIO DE CEREAIS LTDA;b1.4, b2.2;other;At-risk
683;BR-4314407;PELOTAS;RS;PAMPA;-31.705;-52.34;5160000000000.0;ENGENHO SANTA TEREZINHA LTDA;b1.4;other;At-risk
684;BR-4314407;PELOTAS;RS;PAMPA;-31.703;-52.338;6250000000000.0;COOP AGRICOLA M DE PELOTAS  CAMPEL LTDA;b1.4;other;At-risk
685;BR-4314407;PELOTAS;RS;PAMPA;-31.734;-52.337;92200000000000.0;ARROZEIRA CURI LTDA;b1.4;other;At-risk
686;BR-4314407;PELOTAS;RS;PAMPA;-31.749;-52.288;87500000000000.0;JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES;b1.4;other;At-risk
687;BR-4318804;SAO LOURENCO DO SUL;RS;PAMPA;-31.259;-52.203;94900000000000.0;COOP M PEQ AGRIC REG SUL LTDA;b1.4;other;At-risk
688;BR-4300406;ALEGRETE;RS;PAMPA;-29.82;-55.726;8950000000000.0;CEREAIS LIMA LTDA;b1.4;other;At-risk
689;BR-4316402;ROSARIO DO SUL;RS;PAMPA;-30.32561865;-55.11027444;95300000000000.0;COARROZ COOPERATIVA AGROINDUSTRIAL ROSARIENSE;b1.4;other;At-risk
690;BR-4316402;ROSARIO DO SUL;RS;PAMPA;-30.32561865;-55.11027444;8820000000000.0;AGROPECUARIA MARTINI LTDA;b1.4;other;At-risk
691;BR-4316402;ROSARIO DO SUL;RS;PAMPA;-30.32561865;-55.11027444;5030000000000.0;PORTAL AGROCEREAIS LTDA;b1.4;other;At-risk
692;BR-4316402;ROSARIO DO SUL;RS;PAMPA;-30.235;-54.946;30000000000000.0;INAGRO  INSUMOS AGRICOLAS E COMERCIO DE GRAOS LTDA;b1.4;other;At-risk
693;BR-4316402;ROSARIO DO SUL;RS;PAMPA;-30.243;-54.943;88900000000000.0;CEREALISTA CASSOL LTDA;b1.4;other;At-risk
694;BR-4302907;CACEQUI;RS;PAMPA;-29.92053924;-54.80237281;98200000000000.0;CAMERA AGROALIMENTOS SA;b1.4;other;At-risk
695;BR-4302907;CACEQUI;RS;PAMPA;-29.92053924;-54.80237281;18700000000000.0;JOAO LUIZ PRATES ZAMBARLAN;b1.4;other;At-risk
696;BR-4306601;DOM PEDRITO;RS;PAMPA;-30.917;-54.794;10600000000000.0;POTTER AGROPECUARIA LTDA;b1.4;other;At-risk
697;BR-4306601;DOM PEDRITO;RS;PAMPA;-31.05735501;-54.66493308;8720000000000.0;NEIMAR SONCINI  CIA LTDA;b1.4;other;At-risk
698;BR-4318309;SAO GABRIEL;RS;PAMPA;-30.318;-54.396;98200000000000.0;CAMERA AGROALIMENTOS SA;b1.4;other;At-risk
699;BR-4318309;SAO GABRIEL;RS;PAMPA;-30.312;-54.324;6160000000000.0;CEREALISTA ZAMARCHI LTDA;b1.4;other;At-risk
700;BR-4319604;SAO SEPE;RS;PAMPA;-30.077;-53.756;4990000000000.0;DOM MARIO COM E DEPOSITO DE CEREAIS LTDA;b1.4;other;At-risk
701;BR-4319604;SAO SEPE;RS;PAMPA;-30.155;-53.573;9360000000000.0;CEREALISTA OK LTDA;b1.4;other;At-risk
702;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.159;-53.281;30475317068.0;LUIZ CARLOS CASSOL;b1.5;other;At-risk
703;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.241;-53.203;58086978087.0;ELCIO MAURICIO DE SENA CORREA;b1.5;other;At-risk
704;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.45;-53.188;0.0;LUCIANE HINTZ GERMANOS LTDA;b1.5;other;At-risk
705;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.45;-53.188;0.0;JORGE DE LARA;b1.5;other;At-risk
706;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.026;-53.153;5975255015.0;ANTONIO SOARES DE CARVALHO;b1.5;other;At-risk
707;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.117;-53.13;32172818020.0;LUCIANO ELLWANGER DE ARAUJO;b1.5;other;At-risk
708;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.173;-53.095;0.0;LUCIANE HINTZ GERMANOS LTDA;b1.5;other;At-risk
709;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.173;-53.095;0.0;JORGE DE LARA;b1.5;other;At-risk
710;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.243;-53.084;0.0;LUCIANE HINTZ GERMANOS LTDA;b1.5;other;At-risk
711;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.243;-53.084;0.0;JORGE DE LARA;b1.5;other;At-risk
712;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.008;-53.061;6330000000000.0;COXILHA BONITA ADMINISTRACAO DE BENS E PARTICIPACOES SA;b1.5;ADM;At-risk
713;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.008;-53.06;12163481034.0;ASTOR LUIZ WALLAVER;b1.5;other;At-risk
714;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.05;-53.044;27886328000.0;HENRIQUE BESSOW;b1.5;other;At-risk
715;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;14278898053.0;PAULO JOSE RIBEIRO SIQUEIRA;b1.5;other;At-risk
716;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;12486957049.0;LORENCO ROBERTO HAUBERTADT;b1.5;other;At-risk
717;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;5992664068.0;OSMAR ARMINDO PRADO;b1.5;other;At-risk
718;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;5988659004.0;RAMIRO LEAL DOS SANTOS;b1.5;other;At-risk
719;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;4549660082.0;ARTEMIO IRINEU CASSOL;b1.5;other;At-risk
720;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;1270000000000.0;ARROZEIRA QUATRO IRMAOS LTDA;b1.5;other;At-risk
721;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.20623907;-52.9863838;860050068.0;NEWTON LUIZ SESTI;b1.5;other;At-risk
722;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-29.842;-52.984;81497741068.0;EVA DA CONCEICAO RIBEIRO;b1.5;other;At-risk
723;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.098;-52.936;2874458015.0;JURANDIR SOARES DE MORAES;b1.5;other;At-risk
724;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.027;-52.931;9190000000000.0;J RODRIGUES CEREAIS LTDA;b1.5;other;At-risk
725;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.029;-52.909;87800000000000.0;IRMAOS TREVISAN SA INDUSTRIA COMERCIO E AGRICULTURA;b1.1, b1.4, b1.5;other;At-risk
726;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.163;-52.893;2031949004.0;JOAO CARLOS ALMANSA MARQUES;b1.5;other;At-risk
727;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.075;-52.874;22700000000000.0;TENTOS DO SUL COMERCIAL AGRICOLA LTDA;b1.4, b1.5;other;At-risk
728;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-30.048;-52.855;50300000000000.0;GRANOL INDUSTRIA COMERCIO E EXPORTACAO SA;b1.1, b1.2, b1.5, b2.1, b2.2;other;At-risk
729;BR-4315701;RIO PARDO;RS;PAMPA;-30.164;-52.611;89000000000000.0;ESTANCIA BOA VISTA DA QUINTA;b1.4;other;At-risk
730;BR-4313953;PANTANO GRANDE;RS;PAMPA;-30.198;-52.397;89700000000000.0;COTRIELCOOP TRIT ESPUMOSO LTDA;b1.4;other;Negligible
731;BR-4313953;PANTANO GRANDE;RS;PAMPA;-30.193;-52.393;72500000000000.0;ARROZEIRA PANTANO GRANDE LTDA;b1.4;other;Negligible
732;BR-4315701;RIO PARDO;RS;PAMPA;-30.035;-52.369;97500000000000.0;COAGRISOL COOPERATIVA AGROINDUSTRIAL;b1.4;other;Negligible
733;BR-4319802;SAO VICENTE DO SUL;RS;PAMPA;-29.706;-54.725;26600000000000.0;ITAIMBE  AGROINDUSTRIA LTDA;b1.4;other;At-risk
734;BR-4319802;SAO VICENTE DO SUL;RS;PAMPA;-29.682;-54.673;17100000000000.0;CEREALISTA FRANSEN LTDA;b1.4;other;At-risk
735;BR-4306700;DONA FRANCISCA;RS;ATLANTIC FOREST;-29.616;-53.346;91000000000000.0;COOPERATIVA AGRICOLA MISTA NOVA PALMA LTDA;b1.4;other;At-risk
736;BR-4300109;AGUDO;RS;ATLANTIC FOREST;-29.717;-53.249;87100000000000.0;DICKOW E CIA LTDA;b1.4;other;At-risk
737;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-29.906;-53.068;53361784034.0;CESAR PAZ CARVALHO;b1.5;other;At-risk
738;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-29.915;-53.06;9500000000000.0;CESAR PAZ CARVALHO;b1.4, b1.5;other;At-risk
739;BR-4303004;CACHOEIRA DO SUL;RS;PAMPA;-29.978;-52.735;90800000000000.0;AGROP BOTUCARAI LTDA;b1.5;other;At-risk
740;BR-4306932;ENTRE-IJUIS;RS;PAMPA;-28.381;-54.261;90100000000000.0;VIERA AGROCEREAIS LTDA;b1.4;other;Negligible
741;BR-4311155;JOIA;RS;PAMPA;-28.76673258;-54.15452652;97700000000000.0;COOPERATIVA TRITICOLA TAPERENSE LTDA;b1.4;other;Negligible
742;BR-4311155;JOIA;RS;PAMPA;-28.679;-54.149;77900000000000.0;CVALE  COOPERATIVA AGROINDUSTRIAL;b1.2, b2.2;other;Negligible
